trsx_id,client_id,cart_id,product_id,date,amount,price,products_price,cart_price
TRX000258,CLI0422,CRT02059,PRD0060,2026-02-11 05:15:19,4,339.13,1356.52,7007.02
TRX000259,CLI0362,CRT01052,PRD0188,2026-03-22 01:09:05,7,281.86,1973.02,7457.92
TRX000260,CLI0379,CRT03378,PRD0144,2026-03-20 08:41:16,5,213.05,1065.25,4219.360000000001
TRX000261,CLI0005,CRT00210,PRD0078,2026-02-05 23:33:49,4,172.26,689.04,3559.33
TRX000262,CLI0296,CRT02992,PRD0056,2026-04-20 10:08:20,2,143.73,287.46,2947.8
TRX000263,CLI0142,CRT01344,PRD0164,2026-01-14 07:03:11,7,242.9,1700.3,4473.58
TRX000264,CLI0117,CRT00066,PRD0024,2026-02-04 10:56:24,8,78.71,629.68,629.68
TRX000265,CLI0061,CRT01340,PRD0150,2026-05-16 03:29:01,9,151.36,1362.2400000000002,6054.54
TRX000266,CLI0419,CRT01555,PRD0092,2026-04-24 21:45:35,6,10.72,64.32000000000001,3377.55
TRX000267,CLI0052,CRT00786,PRD0093,2026-07-05 08:24:39,10,302.86,3028.6000000000004,6856.870000000001
TRX000268,CLI0304,CRT01328,PRD0132,2026-03-14 15:09:15,9,153.95,1385.55,6589.6
TRX000269,CLI0367,CRT02310,PRD0078,2026-05-07 17:14:56,5,172.26,861.3,1430.79
TRX000270,CLI0205,CRT01864,PRD0073,2026-03-07 06:28:52,5,292.23,1461.15,7377.6900000000005
TRX000271,CLI0327,CRT02312,PRD0191,2026-07-22 21:15:43,5,288.92,1444.6000000000001,5348.31
TRX000272,CLI0134,CRT00110,PRD0179,2026-06-17 23:43:09,1,196.43,196.43,6290.1
TRX000273,CLI0377,CRT02671,PRD0151,2026-06-16 00:19:57,9,121.08,1089.72,3934.31
TRX000274,CLI0288,CRT03281,PRD0085,2026-03-13 22:07:59,9,239.52,2155.6800000000003,2496.32
TRX000275,CLI0338,CRT03186,PRD0139,2026-03-09 11:11:31,10,30.96,309.6,6424.13
TRX000276,CLI0418,CRT02641,PRD0159,2026-03-17 07:58:12,6,125.8,754.8,6908.97
TRX000277,CLI0385,CRT01177,PRD0121,2026-07-19 10:10:24,10,301.87,3018.7,7921.7
TRX000278,CLI0380,CRT02899,PRD0037,2026-04-12 18:01:24,4,171.38,685.52,5355.9
TRX000279,CLI0227,CRT00919,PRD0195,2026-07-10 23:11:12,1,11.49,11.49,11.49
TRX000280,CLI0267,CRT02637,PRD0164,2026-06-19 21:54:15,4,242.9,971.6,4935.0
TRX000281,CLI0010,CRT00758,PRD0176,2026-06-08 13:15:20,3,288.19,864.5699999999999,2913.71
TRX000282,CLI0089,CRT00096,PRD0162,2026-06-03 00:18:29,1,195.42,195.42,1705.86
TRX000283,CLI0131,CRT02541,PRD0095,2026-03-05 21:55:24,8,42.58,340.64,3783.45
TRX000284,CLI0321,CRT02176,PRD0172,2026-03-19 08:03:06,6,97.82,586.92,3207.0
TRX000285,CLI0057,CRT03031,PRD0021,2026-02-09 02:11:04,7,175.98,1231.86,1231.86
TRX000286,CLI0421,CRT02740,PRD0111,2026-05-11 22:01:31,1,282.78,282.78,282.78
TRX000287,CLI0151,CRT03250,PRD0004,2026-04-30 18:03:05,6,178.11,1068.66,2718.57
TRX000288,CLI0098,CRT02634,PRD0018,2026-04-10 15:25:35,3,115.19,345.57,8540.71
TRX000289,CLI0021,CRT02826,PRD0170,2026-02-04 14:21:53,7,100.84,705.88,3473.94
TRX000290,CLI0306,CRT01937,PRD0124,2026-07-07 20:10:53,10,96.92,969.2,5312.94
TRX000291,CLI0240,CRT03334,PRD0113,2026-04-09 06:50:30,10,310.43,3104.3,6600.02
TRX000292,CLI0086,CRT03264,PRD0035,2026-01-09 18:37:04,1,344.9,344.9,2946.64
TRX000293,CLI0069,CRT01006,PRD0140,2026-02-01 09:59:28,2,80.42,160.84,6726.46
TRX000294,CLI0050,CRT03469,PRD0009,2026-03-16 20:35:13,6,297.0,1782.0,3349.35
TRX000295,CLI0351,CRT01872,PRD0034,2026-06-04 04:46:48,3,115.14,345.42,2849.8500000000004
TRX000296,CLI0270,CRT01484,PRD0113,2026-02-26 10:07:08,4,310.43,1241.72,2414.46
TRX000297,CLI0247,CRT02518,PRD0090,2026-01-19 12:07:57,1,15.96,15.96,2618.32
TRX000298,CLI0012,CRT02692,PRD0054,2026-05-31 20:51:41,3,301.82,905.46,2632.78
TRX000299,CLI0071,CRT00911,PRD0054,2026-03-21 19:04:16,10,301.82,3018.2,6038.849999999999
TRX000300,CLI0253,CRT03362,PRD0154,2026-05-13 15:47:08,10,283.35,2833.5,9808.12
TRX000301,CLI0227,CRT01636,PRD0034,2026-04-28 01:18:36,10,115.14,1151.4,4007.54
TRX000302,CLI0070,CRT03475,PRD0054,2026-02-27 23:17:22,7,301.82,2112.74,4936.36
TRX000303,CLI0269,CRT00834,PRD0086,2026-01-11 11:37:33,7,197.06,1379.42,3647.96
TRX000304,CLI0413,CRT03177,PRD0068,2026-01-09 10:33:18,4,140.04,560.16,5547.21
TRX000305,CLI0256,CRT00983,PRD0040,2026-05-20 00:12:33,4,256.15,1024.6,3379.37
TRX000306,CLI0074,CRT02390,PRD0165,2026-04-25 02:19:44,1,194.83,194.83,3183.2900000000004
TRX000307,CLI0231,CRT00961,PRD0115,2026-01-07 06:30:45,10,301.5,3015.0,3015.0
TRX000308,CLI0149,CRT03496,PRD0090,2026-03-16 03:38:29,3,15.96,47.88,3294.35
TRX000309,CLI0095,CRT02700,PRD0153,2026-04-14 00:43:08,4,63.71,254.84,4623.71
TRX000310,CLI0345,CRT01036,PRD0003,2026-05-03 17:16:33,6,149.12,894.72,1384.3000000000002
TRX000311,CLI0071,CRT01999,PRD0072,2026-07-25 15:36:46,7,308.05,2156.35,8050.73
TRX000312,CLI0299,CRT00136,PRD0059,2026-05-29 22:35:50,6,252.15,1512.9,5597.9800000000005
TRX000313,CLI0202,CRT00960,PRD0108,2026-04-16 11:46:36,5,166.93,834.6500000000001,1935.7800000000002
TRX000314,CLI0312,CRT00941,PRD0150,2026-07-08 13:50:56,1,151.36,151.36,1561.1799999999998
TRX000315,CLI0023,CRT00877,PRD0076,2026-03-07 06:12:04,4,260.49,1041.96,5202.07
TRX000316,CLI0174,CRT02286,PRD0153,2026-02-23 11:06:26,1,63.71,63.71,63.71
TRX000317,CLI0202,CRT02701,PRD0084,2026-05-23 19:31:49,8,129.22,1033.76,2764.66
TRX000318,CLI0204,CRT00044,PRD0114,2026-05-22 11:52:26,10,141.38,1413.8,5124.24
TRX000319,CLI0103,CRT01075,PRD0057,2026-02-19 10:26:00,10,59.71,597.1,1135.66
TRX000320,CLI0333,CRT02313,PRD0094,2026-01-10 07:32:38,2,179.52,359.04,6656.74
TRX000321,CLI0113,CRT02926,PRD0040,2026-07-07 10:10:59,6,256.15,1536.8999999999999,3103.31
TRX000322,CLI0279,CRT02967,PRD0087,2026-03-17 03:44:03,5,302.95,1514.75,1514.75
TRX000323,CLI0354,CRT01554,PRD0142,2026-04-03 05:03:40,1,55.45,55.45,1064.05
TRX000324,CLI0382,CRT00061,PRD0013,2026-05-02 09:46:43,3,103.06,309.18,5461.59
TRX000325,CLI0366,CRT00032,PRD0003,2026-01-09 18:16:51,8,149.12,1192.96,2775.53
TRX000326,CLI0336,CRT00130,PRD0192,2026-01-23 08:05:31,4,241.82,967.28,1753.87
TRX000327,CLI0252,CRT01256,PRD0120,2026-02-21 22:13:13,3,291.12,873.36,1801.96
TRX000328,CLI0318,CRT02233,PRD0046,2026-06-08 03:41:14,1,234.97,234.97,401.9
TRX000329,CLI0011,CRT01949,PRD0175,2026-02-11 10:29:10,2,120.9,241.8,5162.03
TRX000330,CLI0189,CRT01431,PRD0126,2026-07-24 02:23:21,3,146.67,440.01,5587.38
TRX000331,CLI0408,CRT02029,PRD0063,2026-05-19 21:34:20,10,30.34,303.4,3875.84
TRX000332,CLI0284,CRT00279,PRD0149,2026-04-21 21:18:12,6,344.39,2066.34,6987.15
TRX000333,CLI0355,CRT03140,PRD0054,2026-05-27 14:10:05,4,301.82,1207.28,6091.83
TRX000334,CLI0231,CRT01931,PRD0019,2026-05-30 08:50:01,2,13.65,27.3,2030.7099999999998
TRX000335,CLI0264,CRT03337,PRD0146,2026-03-22 11:21:11,9,318.04,2862.36,2862.36
TRX000336,CLI0181,CRT01542,PRD0047,2026-02-06 00:28:10,6,327.59,1965.54,4487.78
TRX000337,CLI0352,CRT00904,PRD0157,2026-02-28 15:11:40,1,263.29,263.29,4118.5199999999995
TRX000338,CLI0270,CRT02754,PRD0121,2026-07-06 11:09:40,1,301.87,301.87,3667.1699999999996
TRX000339,CLI0071,CRT00909,PRD0168,2026-05-29 19:42:36,5,260.65,1303.25,11510.77
TRX000340,CLI0141,CRT01733,PRD0007,2026-04-23 14:52:06,3,149.36,448.08000000000004,2139.51
TRX000341,CLI0282,CRT00796,PRD0157,2026-04-13 18:22:31,4,263.29,1053.16,5194.46
TRX000342,CLI0231,CRT00611,PRD0096,2026-02-16 20:48:15,2,15.79,31.58,4147.82
TRX000343,CLI0040,CRT03050,PRD0016,2026-04-03 21:57:41,9,223.15,2008.3500000000001,6043.24
TRX000344,CLI0391,CRT02296,PRD0135,2026-06-07 21:23:01,3,198.63,595.89,2201.19
TRX000345,CLI0049,CRT00815,PRD0010,2026-01-10 16:45:41,1,162.15,162.15,5984.35
TRX000346,CLI0407,CRT02292,PRD0098,2026-02-18 06:58:44,7,136.36,954.5200000000001,3562.9799999999996
TRX000347,CLI0150,CRT00645,PRD0130,2026-07-01 09:44:18,9,312.35,2811.15,4032.65
TRX000348,CLI0232,CRT01774,PRD0083,2026-05-03 04:51:39,3,194.5,583.5,6720.68
TRX000349,CLI0181,CRT01542,PRD0019,2026-02-06 00:28:10,1,13.65,13.65,4487.78
TRX000350,CLI0419,CRT01111,PRD0045,2026-07-02 03:53:42,5,301.22,1506.1000000000001,3720.05
TRX000351,CLI0306,CRT01937,PRD0102,2026-07-07 20:10:53,9,233.03,2097.27,5312.94
TRX000352,CLI0274,CRT00798,PRD0182,2026-06-03 16:07:46,2,200.1,400.2,8458.74
TRX000353,CLI0356,CRT03331,PRD0053,2026-01-20 02:44:09,1,99.29,99.29,5881.88
TRX000354,CLI0346,CRT03472,PRD0043,2026-05-11 01:55:49,10,194.99,1949.9,5556.66
TRX000355,CLI0022,CRT03414,PRD0011,2026-05-29 18:56:07,4,104.38,417.52,1590.8
TRX000356,CLI0207,CRT00057,PRD0146,2026-02-06 22:30:34,1,318.04,318.04,5898.62
TRX000357,CLI0377,CRT02958,PRD0017,2026-03-28 03:05:36,6,134.36,806.1600000000001,4072.26
TRX000358,CLI0352,CRT02973,PRD0151,2026-07-03 04:05:33,5,121.08,605.4,3946.01
TRX000359,CLI0292,CRT01892,PRD0169,2026-01-13 20:03:39,9,259.17,2332.53,7003.71
TRX000360,CLI0098,CRT00157,PRD0193,2026-01-05 00:09:00,5,190.14,950.6999999999999,2870.47
TRX000361,CLI0371,CRT00822,PRD0071,2026-03-25 17:34:06,8,76.57,612.56,7021.610000000001
TRX000362,CLI0311,CRT00383,PRD0084,2026-01-23 10:14:59,4,129.22,516.88,516.88
TRX000363,CLI0134,CRT01775,PRD0180,2026-02-14 21:35:28,9,217.4,1956.6000000000001,5414.35
TRX000364,CLI0109,CRT00397,PRD0170,2026-04-16 23:31:03,6,100.84,605.04,2234.37
TRX000365,CLI0367,CRT00272,PRD0027,2026-03-28 03:55:25,8,209.57,1676.56,6693.34
TRX000366,CLI0198,CRT00715,PRD0176,2026-07-17 16:07:39,8,288.19,2305.52,14078.150000000001
TRX000367,CLI0078,CRT01997,PRD0152,2026-07-12 19:17:02,10,336.37,3363.7,4499.28
TRX000368,CLI0385,CRT02902,PRD0081,2026-05-11 13:59:11,8,151.12,1208.96,3538.35
TRX000369,CLI0106,CRT02384,PRD0185,2026-03-21 15:44:09,4,144.46,577.84,3861.67
TRX000370,CLI0053,CRT00250,PRD0181,2026-04-14 15:00:46,10,318.21,3182.1,5358.48
TRX000371,CLI0007,CRT01493,PRD0157,2026-03-14 12:33:29,9,263.29,2369.61,10058.01
TRX000372,CLI0095,CRT00991,PRD0074,2026-02-07 02:00:17,3,229.76,689.28,1948.8799999999999
TRX000373,CLI0180,CRT00087,PRD0060,2026-03-30 05:57:12,5,339.13,1695.65,3322.57
TRX000374,CLI0261,CRT02125,PRD0139,2026-07-12 18:21:55,6,30.96,185.76,3398.28
TRX000375,CLI0053,CRT01262,PRD0104,2026-01-09 02:39:17,6,46.73,280.38,10205.3
TRX000376,CLI0142,CRT03413,PRD0164,2026-03-21 06:56:18,4,242.9,971.6,1354.0
TRX000377,CLI0422,CRT03141,PRD0150,2026-01-03 20:25:19,9,151.36,1362.2400000000002,6881.280000000001
TRX000378,CLI0219,CRT01312,PRD0115,2026-03-28 14:38:12,2,301.5,603.0,2642.33
TRX000379,CLI0425,CRT03299,PRD0188,2026-07-25 15:06:45,6,281.86,1691.16,1691.16
TRX000380,CLI0158,CRT01030,PRD0030,2026-03-18 18:26:52,2,153.58,307.16,2364.67
TRX000381,CLI0134,CRT00110,PRD0096,2026-06-17 23:43:09,9,15.79,142.10999999999999,6290.1
TRX000382,CLI0123,CRT01290,PRD0140,2026-05-06 14:09:16,3,80.42,241.26,3000.96
TRX000383,CLI0255,CRT01019,PRD0116,2026-05-07 06:33:00,8,281.93,2255.44,2898.8
TRX000384,CLI0383,CRT00526,PRD0022,2026-02-28 16:15:36,3,51.02,153.06,1627.02
TRX000385,CLI0061,CRT02070,PRD0156,2026-04-06 11:06:07,4,87.81,351.24,3252.1800000000003
TRX000386,CLI0286,CRT00372,PRD0062,2026-01-19 20:56:01,9,321.99,2897.91,7487.92
TRX000387,CLI0286,CRT00741,PRD0009,2026-07-21 23:28:15,3,297.0,891.0,891.0
TRX000388,CLI0291,CRT01096,PRD0091,2026-02-03 03:22:58,7,321.66,2251.6200000000003,6528.97
TRX000389,CLI0185,CRT02506,PRD0169,2026-04-12 13:45:08,5,259.17,1295.8500000000001,2769.03
TRX000390,CLI0024,CRT02598,PRD0113,2026-07-26 11:51:07,3,310.43,931.29,7802.360000000001
TRX000391,CLI0195,CRT02743,PRD0005,2026-01-07 21:58:36,10,228.33,2283.3,5630.62
TRX000392,CLI0105,CRT02495,PRD0196,2026-02-02 03:20:27,6,349.85,2099.1000000000004,7108.72
TRX000393,CLI0168,CRT03290,PRD0073,2026-06-01 13:56:21,2,292.23,584.46,4667.88
TRX000394,CLI0004,CRT01326,PRD0151,2026-01-02 06:31:56,9,121.08,1089.72,1144.63
TRX000395,CLI0290,CRT02040,PRD0086,2026-07-02 22:51:19,6,197.06,1182.3600000000001,7405.13
TRX000396,CLI0408,CRT02300,PRD0068,2026-03-13 04:36:15,3,140.04,420.12,1542.48
TRX000397,CLI0383,CRT00526,PRD0008,2026-02-28 16:15:36,6,119.47,716.8199999999999,1627.02
TRX000398,CLI0412,CRT02670,PRD0142,2026-07-11 07:07:24,6,55.45,332.70000000000005,5556.82
TRX000399,CLI0006,CRT02273,PRD0089,2026-01-19 13:01:48,8,57.82,462.56,2412.46
TRX000400,CLI0217,CRT03344,PRD0183,2026-02-12 11:10:58,7,74.71,522.9699999999999,3784.5
TRX000401,CLI0226,CRT03356,PRD0119,2026-03-11 13:27:47,9,332.64,2993.7599999999998,2993.7599999999998
TRX000402,CLI0074,CRT03474,PRD0050,2026-05-24 18:02:00,9,164.79,1483.11,1673.25
TRX000403,CLI0410,CRT01979,PRD0006,2026-04-28 04:02:19,2,207.27,414.54,3341.3799999999997
TRX000404,CLI0124,CRT03493,PRD0097,2026-02-13 18:37:25,6,275.78,1654.6799999999998,6236.67
TRX000405,CLI0085,CRT02207,PRD0089,2026-03-26 11:18:57,6,57.82,346.92,1730.5
TRX000406,CLI0321,CRT02569,PRD0043,2026-06-09 03:58:32,10,194.99,1949.9,1949.9
TRX000407,CLI0149,CRT01887,PRD0164,2026-04-30 15:55:25,1,242.9,242.9,5168.35
TRX000408,CLI0042,CRT00425,PRD0095,2026-03-13 05:05:50,4,42.58,170.32,2037.08
TRX000409,CLI0073,CRT03075,PRD0159,2026-07-16 05:51:48,1,125.8,125.8,7679.72
TRX000410,CLI0116,CRT02794,PRD0181,2026-02-14 02:44:06,9,318.21,2863.89,3777.21
TRX000411,CLI0261,CRT02125,PRD0110,2026-07-12 18:21:55,2,286.9,573.8,3398.28
TRX000412,CLI0092,CRT02308,PRD0028,2026-03-24 13:36:45,10,301.62,3016.2,5862.42
TRX000413,CLI0066,CRT01822,PRD0147,2026-05-08 10:13:51,7,208.25,1457.75,4626.85
TRX000414,CLI0261,CRT01110,PRD0085,2026-01-27 14:46:14,10,239.52,2395.2000000000003,4081.6800000000003
TRX000415,CLI0119,CRT00683,PRD0178,2026-07-23 00:15:46,6,198.09,1188.54,6142.65
TRX000416,CLI0271,CRT02014,PRD0096,2026-06-06 05:20:49,5,15.79,78.94999999999999,1070.95
TRX000417,CLI0213,CRT03189,PRD0115,2026-01-09 00:33:55,5,301.5,1507.5,5594.25
TRX000418,CLI0365,CRT01151,PRD0057,2026-04-08 14:46:59,9,59.71,537.39,5981.91
TRX000419,CLI0254,CRT02797,PRD0017,2026-04-08 06:12:25,8,134.36,1074.88,1800.3400000000001
TRX000420,CLI0286,CRT03422,PRD0004,2026-06-20 05:55:13,7,178.11,1246.77,1246.77
TRX000421,CLI0266,CRT00809,PRD0103,2026-02-04 10:59:22,2,234.25,468.5,3250.58
TRX000422,CLI0187,CRT01102,PRD0102,2026-04-11 06:40:32,6,233.03,1398.18,2428.62
TRX000423,CLI0183,CRT03404,PRD0102,2026-05-08 01:07:30,1,233.03,233.03,6769.0199999999995
TRX000424,CLI0052,CRT02426,PRD0066,2026-02-15 10:42:34,5,148.18,740.9000000000001,2813.6000000000004
TRX000425,CLI0015,CRT01558,PRD0101,2026-07-10 04:19:04,9,26.82,241.38,2699.08
TRX000426,CLI0282,CRT03352,PRD0066,2026-01-22 12:54:15,9,148.18,1333.6200000000001,5875.84
TRX000427,CLI0085,CRT01435,PRD0120,2026-03-12 04:04:43,5,291.12,1455.6,7508.799999999999
TRX000428,CLI0284,CRT00279,PRD0166,2026-04-21 21:18:12,10,124.75,1247.5,6987.15
TRX000429,CLI0089,CRT01962,PRD0078,2026-02-21 05:41:28,2,172.26,344.52,557.5699999999999
TRX000430,CLI0055,CRT00268,PRD0151,2026-03-07 22:14:25,6,121.08,726.48,2486.11
TRX000431,CLI0201,CRT01269,PRD0115,2026-05-28 00:08:05,1,301.5,301.5,2716.06
TRX000432,CLI0296,CRT01695,PRD0041,2026-05-08 07:45:12,9,228.33,2054.9700000000003,2479.11
TRX000433,CLI0204,CRT00807,PRD0136,2026-01-01 01:15:43,10,303.73,3037.3,3529.6200000000003
TRX000434,CLI0401,CRT02753,PRD0034,2026-02-01 06:23:53,3,115.14,345.42,8549.54
TRX000435,CLI0393,CRT00805,PRD0104,2026-05-21 09:15:03,5,46.73,233.64999999999998,8455.99
TRX000436,CLI0407,CRT02898,PRD0124,2026-06-27 06:55:28,5,96.92,484.6,2704.49
TRX000437,CLI0240,CRT03454,PRD0170,2026-04-01 15:34:15,7,100.84,705.88,4945.139999999999
TRX000438,CLI0275,CRT03241,PRD0152,2026-01-06 18:51:34,5,336.37,1681.85,2476.37
TRX000439,CLI0305,CRT00858,PRD0198,2026-06-17 00:52:52,1,156.17,156.17,622.01
TRX000440,CLI0421,CRT03183,PRD0005,2026-06-15 14:24:39,4,228.33,913.32,9011.970000000001
TRX000441,CLI0391,CRT02360,PRD0169,2026-07-19 19:34:24,6,259.17,1555.02,5517.49
TRX000442,CLI0280,CRT02331,PRD0160,2026-06-14 02:50:44,1,246.16,246.16,1332.56
TRX000443,CLI0164,CRT02120,PRD0128,2026-02-06 15:01:49,8,9.29,74.32,3294.46
TRX000444,CLI0008,CRT02786,PRD0170,2026-06-07 06:55:27,7,100.84,705.88,705.88
TRX000445,CLI0014,CRT01196,PRD0169,2026-03-15 17:38:58,10,259.17,2591.7000000000003,4546.14
TRX000446,CLI0356,CRT00413,PRD0128,2026-05-30 05:32:54,6,9.29,55.739999999999995,10655.130000000001
TRX000447,CLI0150,CRT01430,PRD0115,2026-04-26 22:36:29,6,301.5,1809.0,6623.37
TRX000448,CLI0103,CRT01768,PRD0028,2026-06-10 11:07:28,6,301.62,1809.72,1809.72
TRX000449,CLI0212,CRT00520,PRD0024,2026-05-22 20:18:00,10,78.71,787.0999999999999,6401.39
TRX000450,CLI0413,CRT01730,PRD0092,2026-07-11 08:35:24,4,10.72,42.88,260.28000000000003
TRX000451,CLI0074,CRT03086,PRD0053,2026-07-16 11:16:12,6,99.29,595.74,5365.009999999999
TRX000452,CLI0415,CRT00694,PRD0172,2026-03-10 15:02:00,6,97.82,586.92,586.92
TRX000453,CLI0177,CRT00630,PRD0085,2026-01-06 14:59:30,9,239.52,2155.6800000000003,6451.72
TRX000454,CLI0239,CRT01590,PRD0141,2026-01-29 18:55:21,9,13.28,119.52,3699.25
TRX000455,CLI0136,CRT00584,PRD0016,2026-02-22 08:20:42,2,223.15,446.3,2781.4700000000003
TRX000456,CLI0076,CRT01466,PRD0173,2026-04-06 16:19:36,1,330.57,330.57,10066.05
TRX000457,CLI0126,CRT02680,PRD0137,2026-01-09 04:19:31,9,116.26,1046.3400000000001,1567.3600000000001
TRX000458,CLI0312,CRT02490,PRD0089,2026-04-08 18:59:10,3,57.82,173.46,3580.0600000000004
TRX000459,CLI0241,CRT01645,PRD0082,2026-05-02 20:28:15,3,316.62,949.86,7430.02
TRX000460,CLI0196,CRT00354,PRD0042,2026-07-23 04:07:40,8,88.65,709.2,2552.44
TRX000461,CLI0310,CRT03044,PRD0168,2026-01-20 17:03:18,8,260.65,2085.2,8519.11
TRX000462,CLI0333,CRT02919,PRD0153,2026-03-30 23:02:07,6,63.71,382.26,1289.6799999999998
TRX000463,CLI0124,CRT00084,PRD0081,2026-04-06 17:47:46,5,151.12,755.6,4569.3
TRX000464,CLI0104,CRT00585,PRD0033,2026-03-05 22:31:20,8,267.47,2139.76,7462.18
TRX000465,CLI0175,CRT00256,PRD0187,2026-04-04 01:58:33,8,241.37,1930.96,7242.79
TRX000466,CLI0241,CRT01803,PRD0136,2026-02-04 11:46:08,8,303.73,2429.84,4527.38
TRX000467,CLI0426,CRT01853,PRD0176,2026-07-01 17:28:15,8,288.19,2305.52,8946.14
TRX000468,CLI0118,CRT01359,PRD0095,2026-07-19 04:00:35,5,42.58,212.89999999999998,1443.61
TRX000469,CLI0060,CRT01479,PRD0189,2026-03-20 00:54:10,6,80.62,483.72,4205.7
TRX000470,CLI0033,CRT00447,PRD0117,2026-03-09 13:27:02,10,196.2,1962.0,5261.6900000000005
TRX000471,CLI0192,CRT02440,PRD0036,2026-03-03 07:16:52,3,86.2,258.6,1124.6499999999999
TRX000472,CLI0223,CRT00846,PRD0168,2026-07-18 04:44:48,6,260.65,1563.8999999999999,5712.94
TRX000473,CLI0109,CRT01027,PRD0168,2026-01-03 23:19:27,5,260.65,1303.25,1648.82
TRX000474,CLI0268,CRT01179,PRD0017,2026-06-06 03:13:12,2,134.36,268.72,5581.72
TRX000475,CLI0370,CRT02887,PRD0200,2026-02-09 01:35:42,3,144.4,433.20000000000005,1216.3700000000001
TRX000476,CLI0268,CRT01179,PRD0164,2026-06-06 03:13:12,4,242.9,971.6,5581.72
TRX000477,CLI0138,CRT02131,PRD0187,2026-05-22 21:20:30,9,241.37,2172.33,4306.79
TRX000478,CLI0004,CRT00378,PRD0099,2026-06-14 22:30:48,8,248.8,1990.4,6500.1
TRX000479,CLI0198,CRT02528,PRD0113,2026-05-25 05:54:41,3,310.43,931.29,6033.9
TRX000480,CLI0308,CRT00259,PRD0084,2026-05-02 23:55:36,5,129.22,646.1,2587.37
TRX000481,CLI0055,CRT03223,PRD0065,2026-02-06 10:17:02,10,88.06,880.6,8604.45
TRX000482,CLI0296,CRT03325,PRD0177,2026-05-03 17:50:38,4,221.23,884.92,5761.77
TRX000483,CLI0345,CRT03188,PRD0041,2026-03-03 00:09:04,8,228.33,1826.64,5306.02
TRX000484,CLI0033,CRT02208,PRD0161,2026-06-10 22:45:58,10,331.95,3319.5,6290.22
TRX000485,CLI0189,CRT02593,PRD0093,2026-04-26 22:30:48,8,302.86,2422.88,3909.6800000000003
TRX000486,CLI0356,CRT01525,PRD0092,2026-01-31 13:35:16,10,10.72,107.2,1438.18
TRX000487,CLI0435,CRT02652,PRD0183,2026-07-07 08:11:40,1,74.71,74.71,1801.73
TRX000488,CLI0119,CRT02451,PRD0002,2026-02-24 03:51:18,1,38.12,38.12,4963.88
TRX000489,CLI0133,CRT02568,PRD0085,2026-04-15 16:02:47,8,239.52,1916.16,4833.04
TRX000490,CLI0357,CRT02533,PRD0167,2026-01-15 23:41:55,1,82.61,82.61,2015.33
TRX000491,CLI0234,CRT02064,PRD0123,2026-05-02 01:11:13,5,85.64,428.2,7752.959999999999
TRX000492,CLI0156,CRT02871,PRD0035,2026-01-29 03:31:39,6,344.9,2069.3999999999996,4612.41
TRX000493,CLI0102,CRT01783,PRD0118,2026-03-09 06:08:39,6,163.96,983.76,2730.3
TRX000494,CLI0003,CRT00533,PRD0032,2026-07-25 03:18:59,10,224.53,2245.3,8103.900000000001
TRX000495,CLI0420,CRT00028,PRD0042,2026-05-14 15:14:30,5,88.65,443.25,6108.22
TRX000496,CLI0420,CRT02076,PRD0140,2026-07-09 17:47:47,9,80.42,723.78,1814.08
TRX000497,CLI0218,CRT02359,PRD0108,2026-06-25 14:41:10,5,166.93,834.6500000000001,3919.9300000000003
TRX000498,CLI0117,CRT01588,PRD0191,2026-04-15 04:06:30,10,288.92,2889.2000000000003,8613.39
TRX000499,CLI0279,CRT01122,PRD0047,2026-06-27 08:35:53,7,327.59,2293.1299999999997,8484.73
TRX000500,CLI0069,CRT00619,PRD0177,2026-06-11 18:49:25,8,221.23,1769.84,5024.93
TRX000501,CLI0100,CRT02529,PRD0135,2026-07-15 15:53:06,5,198.63,993.15,4328.360000000001
TRX000502,CLI0374,CRT00978,PRD0048,2026-07-16 16:14:51,2,275.16,550.32,6012.43
TRX000503,CLI0338,CRT02706,PRD0066,2026-01-31 06:34:40,7,148.18,1037.26,4350.33
TRX000504,CLI0284,CRT00813,PRD0138,2026-05-11 20:15:18,7,308.17,2157.19,3158.31
TRX000505,CLI0255,CRT01727,PRD0128,2026-01-24 08:40:05,3,9.29,27.869999999999997,1737.1399999999999
TRX000506,CLI0117,CRT00170,PRD0139,2026-02-27 04:46:37,4,30.96,123.84,2730.34
TRX000507,CLI0003,CRT01812,PRD0023,2026-03-06 18:22:11,10,262.09,2620.8999999999996,2620.8999999999996
TRX000508,CLI0064,CRT01839,PRD0072,2026-03-31 03:24:25,6,308.05,1848.3000000000002,2785.32
TRX000509,CLI0194,CRT01779,PRD0114,2026-05-27 08:10:23,7,141.38,989.66,1503.5
TRX000510,CLI0363,CRT03249,PRD0196,2026-05-22 23:44:09,8,349.85,2798.8,3121.28
TRX000511,CLI0294,CRT00999,PRD0090,2026-07-21 20:28:05,2,15.96,31.92,4455.38
TRX000512,CLI0058,CRT01345,PRD0199,2026-07-23 05:25:58,3,223.09,669.27,11416.449999999999
TRX000513,CLI0424,CRT02651,PRD0120,2026-07-03 07:40:05,6,291.12,1746.72,5315.2
TRX000514,CLI0363,CRT03338,PRD0013,2026-04-27 23:51:30,6,103.06,618.36,1707.01
TRX000515,CLI0003,CRT00147,PRD0068,2026-04-26 09:57:31,10,140.04,1400.3999999999999,4939.87
TRX000516,CLI0053,CRT03308,PRD0108,2026-01-08 08:09:22,4,166.93,667.72,5001.59
