trsx_id,amount,price,products_price,cart_id,product_id
TRX000485,8,302.86,2422.88,CRT02593,PRD0093
TRX000486,10,10.72,107.2,CRT01525,PRD0092
TRX000487,1,74.71,74.71,CRT02652,PRD0183
TRX000488,1,38.12,38.12,CRT02451,PRD0002
TRX000489,8,239.52,1916.16,CRT02568,PRD0085
TRX000490,1,82.61,82.61,CRT02533,PRD0167
TRX000491,5,85.64,428.2,CRT02064,PRD0123
TRX000492,6,344.9,2069.4,CRT02871,PRD0035
TRX000493,6,163.96,983.76,CRT01783,PRD0118
TRX000494,10,224.53,2245.3,CRT00533,PRD0032
TRX000495,5,88.65,443.25,CRT00028,PRD0042
TRX000496,9,80.42,723.78,CRT02076,PRD0140
TRX000497,5,166.93,834.6500000000001,CRT02359,PRD0108
TRX000498,10,288.92,2889.2000000000003,CRT01588,PRD0191
TRX000499,7,327.59,2293.13,CRT01122,PRD0047
TRX000500,8,221.23,1769.84,CRT00619,PRD0177
TRX000501,5,198.63,993.15,CRT02529,PRD0135
TRX000502,2,275.16,550.32,CRT00978,PRD0048
TRX000503,7,148.18,1037.26,CRT02706,PRD0066
TRX000504,7,308.17,2157.19,CRT00813,PRD0138
TRX000505,3,9.29,27.87,CRT01727,PRD0128
TRX000506,4,30.96,123.84,CRT00170,PRD0139
TRX000507,10,262.09,2620.9,CRT01812,PRD0023
TRX000508,6,308.05,1848.3,CRT01839,PRD0072
TRX000509,7,141.38,989.66,CRT01779,PRD0114
TRX000510,8,349.85,2798.8,CRT03249,PRD0196
TRX000511,2,15.96,31.92,CRT00999,PRD0090
TRX000512,3,223.09,669.27,CRT01345,PRD0199
TRX000513,6,291.12,1746.72,CRT02651,PRD0120
TRX000514,6,103.06,618.36,CRT03338,PRD0013
TRX000515,10,140.04,1400.4,CRT00147,PRD0068
TRX000516,4,166.93,667.72,CRT03308,PRD0108
TRX000517,6,231.76,1390.56,CRT03089,PRD0038
TRX000518,1,229.76,229.76,CRT02559,PRD0074
TRX000519,3,144.4,433.2000000000001,CRT01507,PRD0200
TRX000520,8,114.48,915.84,CRT00974,PRD0107
TRX000521,7,241.82,1692.74,CRT03079,PRD0192
TRX000522,8,349.75,2798.0,CRT01101,PRD0055
TRX000523,5,310.43,1552.15,CRT01216,PRD0113
TRX000524,10,234.25,2342.5,CRT00580,PRD0103
TRX000525,1,87.81,87.81,CRT01008,PRD0156
TRX000526,7,153.95,1077.65,CRT01704,PRD0132
TRX000527,5,164.79,823.9499999999999,CRT00783,PRD0050
TRX000528,2,104.38,208.76,CRT00593,PRD0011
TRX000529,3,153.58,460.74,CRT03288,PRD0030
TRX000530,3,120.9,362.7000000000001,CRT00909,PRD0175
TRX000531,8,303.73,2429.84,CRT02122,PRD0136
TRX000532,3,344.39,1033.17,CRT00372,PRD0149
TRX000533,8,179.52,1436.16,CRT00811,PRD0094
TRX000534,7,166.93,1168.51,CRT00976,PRD0108
TRX000535,6,194.5,1167.0,CRT00336,PRD0083
TRX000536,4,26.82,107.28,CRT01933,PRD0101
TRX000537,2,13.84,27.68,CRT01781,PRD0186
TRX000538,5,172.26,861.3,CRT00591,PRD0078
TRX000539,6,260.49,1562.94,CRT02095,PRD0076
TRX000540,2,4.55,9.1,CRT00140,PRD0129
TRX000541,4,238.5,954.0,CRT03118,PRD0133
TRX000542,5,303.73,1518.65,CRT01883,PRD0136
TRX000543,2,112.37,224.74,CRT00683,PRD0069
TRX000544,8,312.35,2498.8,CRT01710,PRD0130
TRX000545,1,281.93,281.93,CRT02879,PRD0116
TRX000546,1,336.37,336.37,CRT01294,PRD0152
TRX000547,6,318.21,1909.26,CRT00987,PRD0181
TRX000548,5,104.38,521.9,CRT03318,PRD0011
TRX000549,6,260.49,1562.94,CRT01493,PRD0076
TRX000550,6,127.91,767.46,CRT01557,PRD0171
TRX000551,9,221.23,1991.07,CRT00442,PRD0177
TRX000552,4,196.2,784.8,CRT01589,PRD0117
TRX000553,5,40.06,200.3,CRT03213,PRD0145
TRX000554,6,95.22,571.3199999999999,CRT02507,PRD0029
TRX000555,6,100.84,605.04,CRT03218,PRD0170
TRX000556,10,234.25,2342.5,CRT00420,PRD0103
TRX000557,6,148.18,889.08,CRT03112,PRD0066
TRX000558,6,256.15,1536.9,CRT01727,PRD0040
TRX000559,7,15.96,111.72,CRT00305,PRD0090
TRX000560,3,162.15,486.4500000000001,CRT00479,PRD0010
TRX000561,2,15.79,31.58,CRT00975,PRD0096
TRX000562,7,281.86,1973.02,CRT02341,PRD0188
TRX000563,9,349.85,3148.65,CRT03390,PRD0196
TRX000564,4,194.5,778.0,CRT02813,PRD0083
TRX000565,4,339.13,1356.52,CRT02605,PRD0060
TRX000566,6,15.96,95.76,CRT00779,PRD0090
TRX000567,8,162.15,1297.2,CRT00261,PRD0010
TRX000568,7,149.36,1045.52,CRT00549,PRD0007
TRX000569,7,146.67,1026.6899999999998,CRT01174,PRD0126
TRX000570,9,149.36,1344.2400000000002,CRT01588,PRD0007
TRX000571,1,4.55,4.55,CRT02575,PRD0129
TRX000572,9,6.76,60.84,CRT02353,PRD0174
TRX000573,10,97.82,978.2,CRT00260,PRD0172
TRX000574,6,321.66,1929.96,CRT02408,PRD0091
TRX000575,1,151.12,151.12,CRT03123,PRD0081
TRX000576,5,102.2,511.0,CRT00135,PRD0106
TRX000577,10,301.87,3018.7,CRT00352,PRD0121
TRX000578,2,194.5,389.0,CRT02468,PRD0083
TRX000579,1,344.9,344.9,CRT01825,PRD0035
TRX000580,9,120.9,1088.1,CRT00667,PRD0175
TRX000581,7,339.13,2373.91,CRT01954,PRD0060
TRX000582,1,339.13,339.13,CRT02932,PRD0060
TRX000583,5,102.2,511.0,CRT02192,PRD0106
TRX000584,4,121.08,484.32,CRT03323,PRD0151
TRX000585,2,149.36,298.72,CRT02196,PRD0007
TRX000586,8,127.91,1023.28,CRT00861,PRD0171
TRX000587,2,10.72,21.44,CRT02053,PRD0092
TRX000588,6,46.73,280.38,CRT03053,PRD0104
TRX000589,6,153.95,923.7,CRT00771,PRD0132
TRX000590,8,311.57,2492.56,CRT00685,PRD0194
TRX000591,9,288.92,2600.28,CRT01646,PRD0191
TRX000592,6,171.38,1028.28,CRT01696,PRD0037
TRX000593,3,312.35,937.05,CRT00655,PRD0130
TRX000594,2,24.14,48.28,CRT01739,PRD0127
TRX000595,10,115.19,1151.9,CRT00462,PRD0018
TRX000596,8,129.22,1033.76,CRT02222,PRD0084
TRX000597,10,260.19,2601.9,CRT00311,PRD0001
TRX000598,4,281.86,1127.44,CRT01808,PRD0188
TRX000599,4,308.17,1232.68,CRT02532,PRD0138
TRX000600,7,213.05,1491.35,CRT00750,PRD0144
TRX000601,9,221.23,1991.07,CRT01521,PRD0177
TRX000602,7,75.69,529.8299999999999,CRT01718,PRD0077
TRX000603,1,262.09,262.09,CRT02140,PRD0023
TRX000604,10,246.16,2461.6,CRT02485,PRD0160
TRX000605,4,316.62,1266.48,CRT00136,PRD0082
TRX000606,2,209.57,419.14,CRT02408,PRD0027
TRX000607,7,344.42,2410.94,CRT02147,PRD0112
TRX000608,1,114.48,114.48,CRT02209,PRD0107
TRX000609,9,259.17,2332.53,CRT00822,PRD0169
TRX000610,10,36.18,361.8,CRT01221,PRD0049
TRX000611,9,265.13,2386.17,CRT01857,PRD0025
TRX000612,9,69.32,623.8799999999999,CRT03341,PRD0012
TRX000613,9,336.37,3027.33,CRT03073,PRD0152
TRX000614,6,86.2,517.2,CRT02943,PRD0036
TRX000615,1,144.46,144.46,CRT03063,PRD0185
TRX000616,2,305.67,611.34,CRT02338,PRD0039
TRX000617,1,318.21,318.21,CRT01716,PRD0181
TRX000618,6,99.29,595.74,CRT02206,PRD0053
TRX000619,6,301.82,1810.92,CRT02093,PRD0054
TRX000620,9,148.18,1333.62,CRT01902,PRD0066
TRX000621,4,332.64,1330.56,CRT01034,PRD0119
TRX000622,10,24.14,241.4,CRT00767,PRD0127
TRX000623,2,171.38,342.76,CRT03371,PRD0037
TRX000624,2,142.41,284.82,CRT03139,PRD0051
TRX000625,2,144.4,288.8,CRT02674,PRD0200
TRX000626,6,116.26,697.5600000000001,CRT01469,PRD0137
TRX000627,4,288.19,1152.76,CRT01566,PRD0176
TRX000628,3,217.4,652.2,CRT00866,PRD0180
TRX000629,1,134.36,134.36,CRT01488,PRD0017
TRX000630,3,149.12,447.36,CRT00617,PRD0003
TRX000631,7,151.36,1059.52,CRT03348,PRD0150
TRX000632,5,278.04,1390.2,CRT02313,PRD0163
TRX000633,1,241.37,241.37,CRT01217,PRD0187
TRX000634,1,95.22,95.22,CRT01394,PRD0029
TRX000635,10,267.47,2674.7000000000003,CRT00449,PRD0033
TRX000636,4,288.19,1152.76,CRT03088,PRD0176
TRX000637,4,194.99,779.96,CRT02941,PRD0043
TRX000638,4,291.12,1164.48,CRT03025,PRD0120
TRX000639,10,163.96,1639.6,CRT02104,PRD0118
TRX000640,7,281.86,1973.02,CRT02406,PRD0188
TRX000641,4,224.53,898.12,CRT00102,PRD0032
TRX000642,8,301.22,2409.76,CRT00938,PRD0045
TRX000643,10,292.23,2922.3,CRT00753,PRD0073
TRX000644,1,38.12,38.12,CRT02979,PRD0002
TRX000645,3,282.78,848.3399999999999,CRT01432,PRD0111
TRX000646,1,301.82,301.82,CRT01968,PRD0054
TRX000647,4,321.66,1286.64,CRT01132,PRD0091
TRX000648,9,194.83,1753.47,CRT02363,PRD0165
TRX000649,9,13.84,124.56,CRT01440,PRD0186
TRX000650,8,69.32,554.56,CRT02832,PRD0012
TRX000651,9,85.64,770.76,CRT01489,PRD0123
TRX000652,3,312.35,937.05,CRT00913,PRD0130
TRX000653,2,15.96,31.92,CRT00192,PRD0090
TRX000654,9,209.57,1886.13,CRT01700,PRD0027
TRX000655,9,121.08,1089.72,CRT00767,PRD0151
TRX000656,10,36.18,361.8,CRT02227,PRD0049
TRX000657,4,237.14,948.56,CRT00160,PRD0064
TRX000658,9,259.17,2332.53,CRT01567,PRD0169
TRX000659,5,196.43,982.15,CRT00775,PRD0179
TRX000660,5,321.99,1609.95,CRT03065,PRD0062
TRX000661,8,76.57,612.56,CRT01877,PRD0071
TRX000662,9,301.22,2710.9800000000005,CRT02729,PRD0045
TRX000663,2,63.71,127.42,CRT00387,PRD0153
TRX000664,7,68.6,480.19999999999993,CRT03389,PRD0052
TRX000665,8,121.08,968.64,CRT02138,PRD0151
TRX000666,7,80.42,562.94,CRT00453,PRD0140
TRX000667,7,242.9,1700.3,CRT01890,PRD0164
TRX000668,4,12.47,49.88,CRT03326,PRD0158
TRX000669,5,87.81,439.05,CRT00074,PRD0156
TRX000670,3,143.73,431.19,CRT01328,PRD0056
TRX000671,1,178.11,178.11,CRT02732,PRD0004
TRX000672,9,36.18,325.62,CRT01167,PRD0049
TRX000673,4,151.12,604.48,CRT01235,PRD0081
TRX000674,5,13.28,66.39999999999999,CRT02682,PRD0141
TRX000675,9,259.17,2332.53,CRT00223,PRD0169
TRX000676,2,217.4,434.8,CRT00173,PRD0180
TRX000677,3,286.9,860.6999999999999,CRT00737,PRD0110
TRX000678,5,78.71,393.55,CRT01875,PRD0024
TRX000679,3,120.9,362.7000000000001,CRT03449,PRD0175
TRX000680,7,141.38,989.66,CRT02934,PRD0114
TRX000681,7,144.4,1010.8,CRT01385,PRD0200
TRX000682,5,164.79,823.9499999999999,CRT02513,PRD0050
TRX000683,8,229.76,1838.08,CRT01016,PRD0074
TRX000684,5,281.86,1409.3000000000002,CRT00565,PRD0188
TRX000685,3,151.12,453.36,CRT01309,PRD0081
TRX000686,7,267.28,1870.96,CRT01447,PRD0031
TRX000687,5,256.15,1280.75,CRT01936,PRD0040
TRX000688,5,238.97,1194.85,CRT00871,PRD0026
TRX000689,1,197.06,197.06,CRT00048,PRD0086
TRX000690,5,75.69,378.45,CRT02960,PRD0077
TRX000691,8,195.42,1563.36,CRT02643,PRD0162
TRX000692,9,301.87,2716.83,CRT01843,PRD0121
TRX000693,4,54.91,219.64,CRT01756,PRD0125
TRX000694,3,102.2,306.6,CRT02770,PRD0106
TRX000695,8,59.71,477.68,CRT00148,PRD0057
TRX000696,10,125.96,1259.6,CRT00991,PRD0015
TRX000697,7,38.5,269.5,CRT00085,PRD0075
TRX000698,7,30.34,212.38,CRT02211,PRD0063
TRX000699,4,242.9,971.6,CRT02409,PRD0164
TRX000700,8,311.57,2492.56,CRT00119,PRD0194
TRX000701,10,97.82,978.2,CRT02625,PRD0172
TRX000702,6,343.3,2059.8,CRT02846,PRD0134
TRX000703,9,344.9,3104.1,CRT01323,PRD0035
TRX000704,2,151.36,302.72,CRT01403,PRD0150
TRX000705,9,288.92,2600.28,CRT02865,PRD0191
TRX000706,8,231.76,1854.08,CRT03069,PRD0038
TRX000707,8,200.26,1602.08,CRT03017,PRD0105
TRX000708,5,171.38,856.9,CRT00268,PRD0037
TRX000709,5,190.14,950.7,CRT01766,PRD0193
TRX000710,10,310.43,3104.3,CRT02463,PRD0113
TRX000711,10,238.97,2389.7,CRT02565,PRD0026
TRX000712,3,75.69,227.07,CRT00071,PRD0077
TRX000713,5,342.98,1714.9,CRT02600,PRD0080
TRX000714,7,311.57,2180.99,CRT01896,PRD0194
TRX000715,9,23.22,208.98,CRT03217,PRD0190
TRX000716,8,141.38,1131.04,CRT00335,PRD0114
TRX000717,2,316.62,633.24,CRT02059,PRD0082
TRX000718,5,231.76,1158.8,CRT01369,PRD0038
TRX000719,5,112.37,561.85,CRT02911,PRD0069
TRX000720,7,85.64,599.48,CRT03008,PRD0123
TRX000721,10,332.64,3326.4,CRT02747,PRD0119
TRX000722,4,198.09,792.36,CRT01489,PRD0178
TRX000723,10,301.87,3018.7,CRT02603,PRD0121
TRX000724,10,194.83,1948.3,CRT01058,PRD0165
TRX000725,6,163.96,983.76,CRT01607,PRD0118
TRX000726,4,270.94,1083.76,CRT00349,PRD0148
TRX000727,2,125.8,251.6,CRT03393,PRD0159
TRX000728,6,208.25,1249.5,CRT02017,PRD0147
TRX000729,6,164.79,988.74,CRT01319,PRD0050
TRX000730,7,88.06,616.4200000000001,CRT01504,PRD0065
TRX000731,7,282.78,1979.46,CRT00778,PRD0111
TRX000732,5,15.79,78.94999999999999,CRT01423,PRD0096
TRX000733,3,11.49,34.47,CRT00975,PRD0195
TRX000734,4,344.42,1377.68,CRT00996,PRD0112
TRX000735,10,302.86,3028.6000000000004,CRT02461,PRD0093
TRX000736,5,252.5,1262.5,CRT01774,PRD0100
TRX000737,1,85.64,85.64,CRT01339,PRD0123
TRX000738,3,38.5,115.5,CRT03477,PRD0075
TRX000739,7,263.29,1843.03,CRT02547,PRD0157
TRX000740,10,149.12,1491.2,CRT03331,PRD0003
TRX000741,1,265.13,265.13,CRT02670,PRD0025
TRX000742,9,142.41,1281.69,CRT02502,PRD0051
TRX000743,10,344.9,3449.0,CRT01583,PRD0035
TRX000744,7,200.26,1401.82,CRT02023,PRD0105
TRX000745,5,6.76,33.8,CRT00088,PRD0174
TRX000746,10,142.41,1424.1,CRT02700,PRD0051
TRX000747,7,224.09,1568.63,CRT01565,PRD0122
TRX000748,7,164.79,1153.53,CRT01669,PRD0050
TRX000749,7,148.18,1037.26,CRT00382,PRD0066
TRX000750,9,301.87,2716.83,CRT01088,PRD0121
TRX000751,2,151.36,302.72,CRT00504,PRD0150
TRX000752,2,349.85,699.7,CRT02205,PRD0196
TRX000753,9,291.12,2620.08,CRT00293,PRD0120
TRX000754,3,267.28,801.8399999999999,CRT01964,PRD0031
TRX000755,3,238.97,716.91,CRT00727,PRD0026
TRX000756,10,38.12,381.2,CRT03298,PRD0002
TRX000757,3,260.19,780.5699999999999,CRT02077,PRD0001
TRX000758,4,99.1,396.4,CRT00294,PRD0014
TRX000759,3,339.13,1017.39,CRT01412,PRD0060
TRX000760,5,212.13,1060.65,CRT02934,PRD0131
TRX000761,7,153.95,1077.65,CRT01832,PRD0132
TRX000762,9,179.52,1615.68,CRT02939,PRD0094
TRX000763,8,342.98,2743.84,CRT02663,PRD0080
TRX000764,3,259.17,777.51,CRT00207,PRD0169
TRX000765,3,40.06,120.18,CRT01727,PRD0145
TRX000766,1,80.62,80.62,CRT01442,PRD0189
TRX000767,4,241.82,967.28,CRT02592,PRD0192
TRX000768,8,111.48,891.84,CRT02921,PRD0061
TRX000769,4,212.13,848.52,CRT00128,PRD0131
TRX000770,4,234.97,939.88,CRT02412,PRD0046
TRX000771,8,149.36,1194.88,CRT02096,PRD0007
TRX000772,9,59.71,537.39,CRT03050,PRD0057
TRX000773,5,281.86,1409.3000000000002,CRT00939,PRD0188
TRX000774,1,125.96,125.96,CRT00733,PRD0015
TRX000775,7,111.48,780.36,CRT01969,PRD0061
TRX000776,2,178.11,356.22,CRT01711,PRD0004
TRX000777,4,46.73,186.92,CRT01750,PRD0104
TRX000778,9,301.5,2713.5,CRT03359,PRD0115
TRX000779,7,88.06,616.4200000000001,CRT00826,PRD0065
TRX000780,8,318.21,2545.68,CRT01615,PRD0181
TRX000781,5,259.17,1295.85,CRT01691,PRD0169
TRX000782,9,42.58,383.22,CRT01942,PRD0095
TRX000783,6,149.36,896.1600000000001,CRT02589,PRD0007
TRX000784,8,85.64,685.12,CRT02566,PRD0123
TRX000785,9,302.95,2726.55,CRT03225,PRD0087
TRX000786,4,148.18,592.72,CRT01490,PRD0066
TRX000787,1,198.63,198.63,CRT00272,PRD0135
TRX000788,5,339.13,1695.65,CRT00446,PRD0060
TRX000789,6,344.39,2066.34,CRT00048,PRD0149
TRX000790,6,343.3,2059.8,CRT01820,PRD0134
TRX000791,10,80.42,804.2,CRT00426,PRD0140
TRX000792,7,339.13,2373.91,CRT00691,PRD0060
TRX000793,6,149.12,894.72,CRT03045,PRD0003
TRX000794,8,54.91,439.28,CRT00398,PRD0125
TRX000795,7,55.45,388.15,CRT03100,PRD0142
TRX000796,6,267.28,1603.6799999999998,CRT01734,PRD0031
TRX000797,8,46.73,373.84,CRT02192,PRD0104
TRX000798,9,327.59,2948.31,CRT01837,PRD0047
TRX000799,7,82.61,578.27,CRT00490,PRD0167
TRX000800,9,149.36,1344.2400000000002,CRT03060,PRD0007
TRX000801,1,241.37,241.37,CRT01464,PRD0187
TRX000802,1,223.09,223.09,CRT00033,PRD0199
TRX000803,6,197.06,1182.36,CRT00412,PRD0086
TRX000804,6,80.62,483.72,CRT03486,PRD0189
TRX000805,2,175.98,351.96,CRT02520,PRD0021
TRX000806,3,80.62,241.86,CRT03081,PRD0189
TRX000807,7,344.42,2410.94,CRT00949,PRD0112
TRX000808,8,54.91,439.28,CRT01129,PRD0125
TRX000809,7,238.97,1672.79,CRT03114,PRD0026
TRX000810,5,281.86,1409.3000000000002,CRT01974,PRD0188
TRX000811,5,80.62,403.1,CRT00581,PRD0189
TRX000812,10,124.75,1247.5,CRT01016,PRD0166
TRX000813,5,286.9,1434.5,CRT02398,PRD0110
TRX000814,4,11.49,45.96,CRT02810,PRD0195
TRX000815,7,242.9,1700.3,CRT03332,PRD0164
TRX000816,4,312.35,1249.4,CRT01300,PRD0130
TRX000817,3,97.82,293.46,CRT02116,PRD0172
TRX000818,8,151.12,1208.96,CRT01653,PRD0081
TRX000819,1,209.57,209.57,CRT00738,PRD0027
TRX000820,6,260.19,1561.14,CRT01156,PRD0001
TRX000821,7,42.58,298.06,CRT02614,PRD0095
TRX000822,2,292.23,584.46,CRT03487,PRD0073
TRX000823,5,146.67,733.3499999999999,CRT03248,PRD0126
TRX000824,7,260.19,1821.33,CRT00575,PRD0001
TRX000825,6,96.92,581.52,CRT02503,PRD0124
TRX000826,4,316.62,1266.48,CRT01659,PRD0082
TRX000827,5,281.86,1409.3000000000002,CRT01112,PRD0188
TRX000828,5,302.95,1514.75,CRT00628,PRD0087
TRX000829,3,327.31,981.93,CRT01647,PRD0067
TRX000830,1,275.78,275.78,CRT03477,PRD0097
TRX000831,1,336.37,336.37,CRT00020,PRD0152
TRX000832,5,212.13,1060.65,CRT02456,PRD0131
TRX000833,3,208.25,624.75,CRT00698,PRD0147
TRX000834,2,190.14,380.28,CRT00329,PRD0193
TRX000835,9,252.15,2269.35,CRT01606,PRD0059
TRX000836,7,100.84,705.88,CRT00332,PRD0170
TRX000837,8,321.99,2575.92,CRT02188,PRD0062
TRX000838,5,246.16,1230.8,CRT02081,PRD0160
TRX000839,8,321.99,2575.92,CRT00234,PRD0062
TRX000840,2,68.6,137.2,CRT02228,PRD0052
TRX000841,6,331.85,1991.1,CRT03092,PRD0143
TRX000842,3,237.14,711.42,CRT01208,PRD0064
TRX000843,1,190.14,190.14,CRT00050,PRD0193
TRX000844,4,153.95,615.8,CRT00675,PRD0132
TRX000845,6,275.78,1654.6799999999998,CRT00995,PRD0097
TRX000846,2,96.92,193.84,CRT03191,PRD0124
TRX000847,10,127.91,1279.1,CRT01492,PRD0171
TRX000848,2,75.82,151.64,CRT02553,PRD0020
TRX000849,10,104.38,1043.8,CRT01286,PRD0011
TRX000850,9,248.8,2239.2000000000003,CRT02685,PRD0099
TRX000851,6,256.15,1536.9,CRT03271,PRD0040
TRX000852,1,115.14,115.14,CRT01964,PRD0034
TRX000853,6,252.5,1515.0,CRT02246,PRD0100
TRX000854,7,11.49,80.43,CRT00710,PRD0195
TRX000855,6,103.06,618.36,CRT02075,PRD0013
TRX000856,2,129.22,258.44,CRT00361,PRD0084
TRX000857,4,336.37,1345.48,CRT00758,PRD0152
TRX000858,4,63.71,254.84,CRT00625,PRD0153
TRX000859,6,86.2,517.2,CRT01973,PRD0036
TRX000860,9,297.0,2673.0,CRT00444,PRD0009
TRX000861,6,80.42,482.52,CRT01829,PRD0140
TRX000862,1,82.61,82.61,CRT02257,PRD0167
TRX000863,9,344.39,3099.51,CRT01341,PRD0149
TRX000864,2,196.2,392.4,CRT02015,PRD0117
TRX000865,5,40.06,200.3,CRT02987,PRD0145
TRX000866,4,332.64,1330.56,CRT02117,PRD0119
TRX000867,3,46.73,140.19,CRT03384,PRD0104
TRX000868,3,305.67,917.01,CRT02581,PRD0039
TRX000869,10,10.72,107.2,CRT02156,PRD0092
TRX000870,9,231.76,2085.84,CRT03183,PRD0038
TRX000871,8,208.25,1666.0,CRT00733,PRD0147
TRX000872,7,278.04,1946.28,CRT00010,PRD0163
TRX000873,7,127.91,895.37,CRT00812,PRD0171
TRX000874,4,30.34,121.36,CRT00758,PRD0063
TRX000875,3,100.84,302.52,CRT03254,PRD0170
TRX000876,8,275.33,2202.64,CRT02153,PRD0058
TRX000877,10,224.09,2240.9,CRT00502,PRD0122
TRX000878,1,87.81,87.81,CRT01665,PRD0156
TRX000879,5,248.8,1244.0,CRT00001,PRD0099
TRX000880,3,207.27,621.8100000000001,CRT00273,PRD0006
TRX000881,4,151.36,605.44,CRT03395,PRD0150
TRX000882,4,114.48,457.92,CRT00480,PRD0107
TRX000883,9,6.76,60.84,CRT02826,PRD0174
TRX000884,2,289.44,578.88,CRT01489,PRD0155
TRX000885,1,237.14,237.14,CRT01651,PRD0064
TRX000886,7,99.1,693.6999999999999,CRT01059,PRD0014
TRX000887,1,311.57,311.57,CRT02661,PRD0194
TRX000888,9,38.12,343.08,CRT00843,PRD0002
TRX000889,10,260.65,2606.5,CRT01377,PRD0168
TRX000890,2,194.5,389.0,CRT02709,PRD0083
TRX000891,8,223.15,1785.2,CRT02472,PRD0016
TRX000892,1,336.37,336.37,CRT01243,PRD0152
TRX000893,1,125.96,125.96,CRT02936,PRD0015
TRX000894,6,42.58,255.48,CRT01110,PRD0095
TRX000895,3,149.36,448.08,CRT00274,PRD0007
TRX000896,3,85.85,257.54999999999995,CRT02119,PRD0184
TRX000897,10,344.42,3444.2000000000003,CRT00749,PRD0112
TRX000898,2,263.29,526.58,CRT00582,PRD0157
TRX000899,9,308.05,2772.4500000000003,CRT02219,PRD0072
TRX000900,5,275.78,1378.9,CRT00973,PRD0097
TRX000901,6,275.16,1650.96,CRT00501,PRD0048
TRX000902,8,153.95,1231.6,CRT01531,PRD0132
TRX000903,5,330.57,1652.85,CRT01546,PRD0173
TRX000904,10,332.64,3326.4,CRT02433,PRD0119
TRX000905,7,223.15,1562.05,CRT00877,PRD0016
TRX000906,6,76.57,459.42,CRT00421,PRD0071
TRX000907,10,305.67,3056.7000000000003,CRT03150,PRD0039
TRX000908,10,68.6,686.0,CRT02283,PRD0052
TRX000909,1,224.09,224.09,CRT00624,PRD0122
TRX000910,6,125.96,755.76,CRT03032,PRD0015
TRX000911,3,125.8,377.4,CRT02994,PRD0159
TRX000912,8,233.03,1864.24,CRT02698,PRD0102
TRX000913,1,112.37,112.37,CRT01211,PRD0069
TRX000914,3,181.62,544.86,CRT01485,PRD0109
TRX000915,6,223.15,1338.9,CRT02160,PRD0016
TRX000916,10,270.94,2709.4,CRT03068,PRD0148
TRX000917,10,75.82,758.1999999999999,CRT03223,PRD0020
TRX000918,7,217.4,1521.8,CRT00669,PRD0180
TRX000919,2,321.66,643.32,CRT01310,PRD0091
TRX000920,2,349.75,699.5,CRT03267,PRD0055
TRX000921,5,331.95,1659.75,CRT03485,PRD0161
TRX000922,4,98.65,394.6,CRT00686,PRD0079
TRX000923,6,229.76,1378.56,CRT01264,PRD0074
TRX000924,9,301.87,2716.83,CRT00683,PRD0121
TRX000925,4,78.71,314.84,CRT02052,PRD0024
TRX000926,1,342.98,342.98,CRT01150,PRD0080
TRX000927,5,312.35,1561.75,CRT03189,PRD0130
TRX000928,1,194.83,194.83,CRT03206,PRD0165
TRX000929,8,260.19,2081.52,CRT01760,PRD0001
TRX000930,8,275.33,2202.64,CRT00046,PRD0058
TRX000931,6,163.96,983.76,CRT00956,PRD0118
TRX000932,2,196.43,392.86,CRT02266,PRD0179
TRX000933,4,331.95,1327.8,CRT02246,PRD0161
TRX000934,1,213.05,213.05,CRT01395,PRD0144
TRX000935,7,237.14,1659.98,CRT03486,PRD0064
TRX000936,2,30.34,60.68,CRT02465,PRD0063
TRX000937,1,166.93,166.93,CRT00960,PRD0108
TRX000938,10,267.68,2676.8,CRT00201,PRD0197
TRX000939,3,223.09,669.27,CRT02003,PRD0199
TRX000940,3,164.79,494.37,CRT00107,PRD0050
TRX000941,2,144.46,288.92,CRT02514,PRD0185
TRX000942,7,331.85,2322.9500000000003,CRT01648,PRD0143
TRX000943,9,153.58,1382.22,CRT02127,PRD0030
TRX000944,10,134.36,1343.6,CRT01591,PRD0017
TRX000945,8,166.93,1335.44,CRT00609,PRD0108
TRX000946,5,116.26,581.3000000000001,CRT02625,PRD0137
TRX000947,6,163.96,983.76,CRT02267,PRD0118
TRX000948,4,98.65,394.6,CRT01910,PRD0079
TRX000949,8,267.47,2139.76,CRT00364,PRD0033
TRX000950,2,281.86,563.72,CRT01294,PRD0188
TRX000951,5,208.25,1041.25,CRT02146,PRD0147
TRX000952,8,275.16,2201.28,CRT02497,PRD0048
TRX000953,4,38.5,154.0,CRT02470,PRD0075
TRX000954,3,194.83,584.49,CRT00620,PRD0165
TRX000955,1,282.78,282.78,CRT02979,PRD0111
TRX000956,5,116.26,581.3000000000001,CRT00290,PRD0137
TRX000957,4,143.73,574.92,CRT02920,PRD0056
TRX000958,2,11.49,22.98,CRT00418,PRD0195
TRX000959,10,344.39,3443.9,CRT01552,PRD0149
TRX000960,3,238.5,715.5,CRT02488,PRD0133
TRX000961,8,114.48,915.84,CRT01100,PRD0107
TRX000962,5,149.12,745.6,CRT03003,PRD0003
TRX000963,4,98.65,394.6,CRT00972,PRD0079
TRX000964,2,224.53,449.06,CRT02985,PRD0032
TRX000965,3,80.42,241.26,CRT02293,PRD0140
TRX000966,7,13.65,95.55,CRT02582,PRD0019
TRX000967,7,318.21,2227.47,CRT01165,PRD0181
TRX000968,7,59.71,417.97,CRT02352,PRD0057
TRX000969,6,64.83,388.98,CRT03149,PRD0088
